session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
5r4374w0,35,ka3iiv5c,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,32,5a15tl23,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,34,tjyqeoev,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,31,ohwklw50,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,16,sjcoa1gv,41,live_bargaining,Bargain,1715689780,6,1,0
5r4374w0,29,jpp7s5r6,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,30,2qhev8bl,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,27,g73l9vdl,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,19,zlb86qtx,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,20,dtjatgej,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,22,48s50490,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,5,hljd8j8s,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,6,1a434dy2,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,3,c1re0k0c,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,26,yv0td6xe,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,28,egh0i91b,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,25,yglobngj,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,23,ds7gf3vg,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,24,mz0ciadv,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,21,hlta2msa,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,15,3hy7y8i2,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,17,2q16a6o8,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,18,ltipsjdv,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,13,kmp1r22f,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,16,sjcoa1gv,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,14,8i7prunh,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,4,hmipyra9,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,2,bxtwzkk3,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,1,wtf9m9iv,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,7,wdb2bmuc,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,10,lq9jgj3i,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,8,sl0ekey1,42,live_bargaining,WaitForAnswers,1715689780,6,0,1
5r4374w0,11,f15fo3yu,43,live_bargaining,BargainingResults,1715689783,6,0,0
5r4374w0,28,egh0i91b,43,live_bargaining,BargainingResults,1715689783,6,0,0
5r4374w0,22,48s50490,43,live_bargaining,BargainingResults,1715689783,6,0,0
5r4374w0,27,g73l9vdl,43,live_bargaining,BargainingResults,1715689783,6,0,0
5r4374w0,3,c1re0k0c,43,live_bargaining,BargainingResults,1715689783,6,0,0
5r4374w0,33,wkfflns4,43,live_bargaining,BargainingResults,1715689783,6,0,0
5r4374w0,35,ka3iiv5c,43,live_bargaining,BargainingResults,1715689783,6,0,0
5r4374w0,32,5a15tl23,43,live_bargaining,BargainingResults,1715689783,6,0,0
5r4374w0,14,8i7prunh,43,live_bargaining,BargainingResults,1715689784,6,0,0
5r4374w0,6,1a434dy2,43,live_bargaining,BargainingResults,1715689784,6,0,0
5r4374w0,5,hljd8j8s,43,live_bargaining,BargainingResults,1715689784,6,0,0
5r4374w0,17,2q16a6o8,43,live_bargaining,BargainingResults,1715689784,6,0,0
5r4374w0,29,jpp7s5r6,43,live_bargaining,BargainingResults,1715689784,6,0,0
5r4374w0,18,ltipsjdv,43,live_bargaining,BargainingResults,1715689784,6,0,0
5r4374w0,20,dtjatgej,43,live_bargaining,BargainingResults,1715689784,6,0,0
5r4374w0,19,zlb86qtx,43,live_bargaining,BargainingResults,1715689784,6,0,0
5r4374w0,9,1kh6c4dr,43,live_bargaining,BargainingResults,1715689785,6,0,0
5r4374w0,23,ds7gf3vg,43,live_bargaining,BargainingResults,1715689785,6,0,0
5r4374w0,26,yv0td6xe,43,live_bargaining,BargainingResults,1715689785,6,0,0
5r4374w0,8,sl0ekey1,43,live_bargaining,BargainingResults,1715689785,6,0,0
5r4374w0,31,ohwklw50,43,live_bargaining,BargainingResults,1715689785,6,0,0
5r4374w0,16,sjcoa1gv,43,live_bargaining,BargainingResults,1715689785,6,0,0
5r4374w0,7,wdb2bmuc,43,live_bargaining,BargainingResults,1715689785,6,0,0
5r4374w0,30,2qhev8bl,43,live_bargaining,BargainingResults,1715689786,6,0,0
5r4374w0,13,kmp1r22f,43,live_bargaining,BargainingResults,1715689786,6,0,0
5r4374w0,34,tjyqeoev,43,live_bargaining,BargainingResults,1715689786,6,0,0
5r4374w0,2,bxtwzkk3,43,live_bargaining,BargainingResults,1715689786,6,0,0
5r4374w0,1,wtf9m9iv,43,live_bargaining,BargainingResults,1715689786,6,0,0
5r4374w0,12,jkojnnx7,43,live_bargaining,BargainingResults,1715689786,6,0,0
5r4374w0,4,hmipyra9,43,live_bargaining,BargainingResults,1715689787,6,0,0
5r4374w0,25,yglobngj,43,live_bargaining,BargainingResults,1715689787,6,0,0
5r4374w0,36,wdvxec6n,43,live_bargaining,BargainingResults,1715689787,6,0,0
5r4374w0,24,mz0ciadv,43,live_bargaining,BargainingResults,1715689788,6,0,0
5r4374w0,15,3hy7y8i2,43,live_bargaining,BargainingResults,1715689788,6,0,0
5r4374w0,21,hlta2msa,43,live_bargaining,BargainingResults,1715689789,6,0,0
5r4374w0,10,lq9jgj3i,43,live_bargaining,BargainingResults,1715689790,6,0,0
5r4374w0,33,wkfflns4,44,survey,Questions,1715689954,1,0,0
5r4374w0,19,zlb86qtx,44,survey,Questions,1715689956,1,0,0
5r4374w0,4,hmipyra9,44,survey,Questions,1715689967,1,0,0
5r4374w0,18,ltipsjdv,44,survey,Questions,1715689971,1,0,0
5r4374w0,9,1kh6c4dr,44,survey,Questions,1715689974,1,0,0
5r4374w0,2,bxtwzkk3,44,survey,Questions,1715689979,1,0,0
5r4374w0,20,dtjatgej,44,survey,Questions,1715689989,1,0,0
5r4374w0,28,egh0i91b,44,survey,Questions,1715689997,1,0,0
5r4374w0,26,yv0td6xe,44,survey,Questions,1715690018,1,0,0
5r4374w0,17,2q16a6o8,44,survey,Questions,1715690028,1,0,0
5r4374w0,30,2qhev8bl,44,survey,Questions,1715690037,1,0,0
5r4374w0,25,yglobngj,44,survey,Questions,1715690039,1,0,0
5r4374w0,24,mz0ciadv,44,survey,Questions,1715690040,1,0,0
5r4374w0,29,jpp7s5r6,44,survey,Questions,1715690042,1,0,0
5r4374w0,31,ohwklw50,44,survey,Questions,1715690063,1,0,0
5r4374w0,16,sjcoa1gv,44,survey,Questions,1715690070,1,0,0
5r4374w0,23,ds7gf3vg,44,survey,Questions,1715690077,1,0,0
5r4374w0,14,8i7prunh,44,survey,Questions,1715690080,1,0,0
5r4374w0,5,hljd8j8s,44,survey,Questions,1715690085,1,0,0
5r4374w0,13,kmp1r22f,44,survey,Questions,1715690095,1,0,0
5r4374w0,7,wdb2bmuc,44,survey,Questions,1715690095,1,0,0
5r4374w0,22,48s50490,44,survey,Questions,1715690100,1,0,0
5r4374w0,3,c1re0k0c,44,survey,Questions,1715690106,1,0,0
5r4374w0,32,5a15tl23,44,survey,Questions,1715690109,1,0,0
5r4374w0,36,wdvxec6n,44,survey,Questions,1715690110,1,0,0
5r4374w0,6,1a434dy2,44,survey,Questions,1715690122,1,0,0
5r4374w0,15,3hy7y8i2,44,survey,Questions,1715690141,1,0,0
5r4374w0,34,tjyqeoev,44,survey,Questions,1715690146,1,0,0
5r4374w0,27,g73l9vdl,44,survey,Questions,1715690150,1,0,0
5r4374w0,35,ka3iiv5c,44,survey,Questions,1715690167,1,0,0
5r4374w0,12,jkojnnx7,44,survey,Questions,1715690179,1,0,0
5r4374w0,10,lq9jgj3i,44,survey,Questions,1715690183,1,0,0
5r4374w0,8,sl0ekey1,44,survey,Questions,1715690223,1,0,0
5r4374w0,1,wtf9m9iv,44,survey,Questions,1715690256,1,0,0
5r4374w0,21,hlta2msa,44,survey,Questions,1715690259,1,0,0
5r4374w0,11,f15fo3yu,44,survey,Questions,1715690296,1,0,0
o4zvte65,1,5g5klg55,0,,InitializeParticipant,1715694955,1,0,0
o4zvte65,2,7gs5ykx6,0,,InitializeParticipant,1715694955,1,0,0
o4zvte65,3,ihvkjx40,0,,InitializeParticipant,1715694955,1,0,0
o4zvte65,1,5g5klg55,1,introduction,Welcome,1715694956,1,1,0
o4zvte65,2,7gs5ykx6,1,introduction,Welcome,1715694956,1,1,0
o4zvte65,3,ihvkjx40,1,introduction,Welcome,1715694956,1,1,0
o4zvte65,1,5g5klg55,2,introduction,Instructions,1715694956,1,1,0
o4zvte65,2,7gs5ykx6,2,introduction,Instructions,1715694956,1,1,0
o4zvte65,3,ihvkjx40,2,introduction,Instructions,1715694956,1,1,0
o4zvte65,1,5g5klg55,3,introduction,Proposal,1715694956,1,1,0
o4zvte65,2,7gs5ykx6,3,introduction,Proposal,1715694956,1,1,0
o4zvte65,3,ihvkjx40,3,introduction,Proposal,1715694956,1,1,0
o4zvte65,1,5g5klg55,4,introduction,Coalitions,1715694956,1,1,0
o4zvte65,2,7gs5ykx6,4,introduction,Coalitions,1715694957,1,1,0
o4zvte65,3,ihvkjx40,4,introduction,Coalitions,1715694957,1,1,0
o4zvte65,1,5g5klg55,5,introduction,Payment,1715694957,1,1,0
o4zvte65,2,7gs5ykx6,5,introduction,Payment,1715694957,1,1,0
o4zvte65,3,ihvkjx40,5,introduction,Payment,1715694957,1,1,0
o4zvte65,1,5g5klg55,6,sliders,Game,1715694957,1,1,0
o4zvte65,2,7gs5ykx6,6,sliders,Game,1715694957,1,1,0
o4zvte65,3,ihvkjx40,6,sliders,Game,1715694957,1,1,0
o4zvte65,1,5g5klg55,7,sliders,Results,1715694957,1,1,0
o4zvte65,2,7gs5ykx6,7,sliders,Results,1715694957,1,1,0
o4zvte65,3,ihvkjx40,7,sliders,Results,1715694957,1,1,0
o4zvte65,1,5g5klg55,8,live_bargaining,WaitForRoles,1715694957,1,0,1
o4zvte65,2,7gs5ykx6,8,live_bargaining,WaitForRoles,1715694957,1,0,1
o4zvte65,3,ihvkjx40,8,live_bargaining,WaitForRoles,1715694957,1,0,1
o4zvte65,1,5g5klg55,9,live_bargaining,Info,1715694957,1,1,0
o4zvte65,2,7gs5ykx6,9,live_bargaining,Info,1715694957,1,1,0
o4zvte65,3,ihvkjx40,9,live_bargaining,Info,1715694957,1,1,0
o4zvte65,1,5g5klg55,10,live_bargaining,WaitForBargaining,1715694957,1,0,1
o4zvte65,2,7gs5ykx6,10,live_bargaining,WaitForBargaining,1715694957,1,0,1
o4zvte65,3,ihvkjx40,10,live_bargaining,WaitForBargaining,1715694957,1,0,1
o4zvte65,1,5g5klg55,11,live_bargaining,Bargain,1715694958,1,1,0
o4zvte65,2,7gs5ykx6,11,live_bargaining,Bargain,1715694958,1,1,0
o4zvte65,3,ihvkjx40,11,live_bargaining,Bargain,1715694958,1,1,0
o4zvte65,2,7gs5ykx6,12,live_bargaining,WaitForAnswers,1715694958,1,0,1
o4zvte65,3,ihvkjx40,12,live_bargaining,WaitForAnswers,1715694958,1,0,1
o4zvte65,1,5g5klg55,12,live_bargaining,WaitForAnswers,1715694958,1,0,1
o4zvte65,1,5g5klg55,13,live_bargaining,BargainingResults,1715694958,1,1,0
o4zvte65,2,7gs5ykx6,13,live_bargaining,BargainingResults,1715694958,1,1,0
o4zvte65,3,ihvkjx40,13,live_bargaining,BargainingResults,1715694958,1,1,0
o4zvte65,1,5g5klg55,14,live_bargaining,WaitForRoles,1715694958,2,0,1
o4zvte65,2,7gs5ykx6,14,live_bargaining,WaitForRoles,1715694958,2,0,1
o4zvte65,3,ihvkjx40,14,live_bargaining,WaitForRoles,1715694958,2,0,1
o4zvte65,1,5g5klg55,15,live_bargaining,Info,1715694958,2,1,0
o4zvte65,2,7gs5ykx6,15,live_bargaining,Info,1715694958,2,1,0
o4zvte65,3,ihvkjx40,15,live_bargaining,Info,1715694958,2,1,0
o4zvte65,1,5g5klg55,16,live_bargaining,WaitForBargaining,1715694958,2,0,1
o4zvte65,2,7gs5ykx6,16,live_bargaining,WaitForBargaining,1715694958,2,0,1
o4zvte65,3,ihvkjx40,16,live_bargaining,WaitForBargaining,1715694958,2,0,1
o4zvte65,1,5g5klg55,17,live_bargaining,Bargain,1715694958,2,1,0
o4zvte65,2,7gs5ykx6,17,live_bargaining,Bargain,1715694958,2,1,0
o4zvte65,3,ihvkjx40,17,live_bargaining,Bargain,1715694958,2,1,0
o4zvte65,1,5g5klg55,18,live_bargaining,WaitForAnswers,1715694959,2,0,1
o4zvte65,3,ihvkjx40,18,live_bargaining,WaitForAnswers,1715694959,2,0,1
o4zvte65,2,7gs5ykx6,18,live_bargaining,WaitForAnswers,1715694959,2,0,1
o4zvte65,1,5g5klg55,19,live_bargaining,BargainingResults,1715694959,2,1,0
o4zvte65,2,7gs5ykx6,19,live_bargaining,BargainingResults,1715694959,2,1,0
o4zvte65,3,ihvkjx40,19,live_bargaining,BargainingResults,1715694959,2,1,0
o4zvte65,1,5g5klg55,20,live_bargaining,WaitForRoles,1715694959,3,0,1
o4zvte65,2,7gs5ykx6,20,live_bargaining,WaitForRoles,1715694959,3,0,1
o4zvte65,3,ihvkjx40,20,live_bargaining,WaitForRoles,1715694959,3,0,1
o4zvte65,1,5g5klg55,21,live_bargaining,Info,1715694959,3,1,0
o4zvte65,2,7gs5ykx6,21,live_bargaining,Info,1715694959,3,1,0
o4zvte65,3,ihvkjx40,21,live_bargaining,Info,1715694959,3,1,0
o4zvte65,1,5g5klg55,22,live_bargaining,WaitForBargaining,1715694959,3,0,1
o4zvte65,2,7gs5ykx6,22,live_bargaining,WaitForBargaining,1715694959,3,0,1
o4zvte65,3,ihvkjx40,22,live_bargaining,WaitForBargaining,1715694959,3,0,1
o4zvte65,1,5g5klg55,23,live_bargaining,Bargain,1715694959,3,1,0
o4zvte65,2,7gs5ykx6,23,live_bargaining,Bargain,1715694959,3,1,0
o4zvte65,3,ihvkjx40,23,live_bargaining,Bargain,1715694959,3,1,0
o4zvte65,2,7gs5ykx6,24,live_bargaining,WaitForAnswers,1715694960,3,0,1
o4zvte65,3,ihvkjx40,24,live_bargaining,WaitForAnswers,1715694960,3,0,1
o4zvte65,1,5g5klg55,24,live_bargaining,WaitForAnswers,1715694960,3,0,1
o4zvte65,1,5g5klg55,25,live_bargaining,BargainingResults,1715694960,3,1,0
o4zvte65,2,7gs5ykx6,25,live_bargaining,BargainingResults,1715694960,3,1,0
o4zvte65,3,ihvkjx40,25,live_bargaining,BargainingResults,1715694960,3,1,0
o4zvte65,1,5g5klg55,26,live_bargaining,WaitForRoles,1715694960,4,0,1
o4zvte65,2,7gs5ykx6,26,live_bargaining,WaitForRoles,1715694960,4,0,1
o4zvte65,3,ihvkjx40,26,live_bargaining,WaitForRoles,1715694960,4,0,1
o4zvte65,1,5g5klg55,27,live_bargaining,Info,1715694960,4,1,0
o4zvte65,2,7gs5ykx6,27,live_bargaining,Info,1715694960,4,1,0
o4zvte65,3,ihvkjx40,27,live_bargaining,Info,1715694960,4,1,0
o4zvte65,1,5g5klg55,28,live_bargaining,WaitForBargaining,1715694960,4,0,1
o4zvte65,2,7gs5ykx6,28,live_bargaining,WaitForBargaining,1715694960,4,0,1
o4zvte65,3,ihvkjx40,28,live_bargaining,WaitForBargaining,1715694960,4,0,1
o4zvte65,1,5g5klg55,29,live_bargaining,Bargain,1715694960,4,1,0
o4zvte65,2,7gs5ykx6,29,live_bargaining,Bargain,1715694960,4,1,0
o4zvte65,3,ihvkjx40,29,live_bargaining,Bargain,1715694960,4,1,0
o4zvte65,3,ihvkjx40,30,live_bargaining,WaitForAnswers,1715694961,4,0,1
o4zvte65,2,7gs5ykx6,30,live_bargaining,WaitForAnswers,1715694961,4,0,1
o4zvte65,1,5g5klg55,30,live_bargaining,WaitForAnswers,1715694961,4,0,1
o4zvte65,1,5g5klg55,31,live_bargaining,BargainingResults,1715694961,4,1,0
o4zvte65,2,7gs5ykx6,31,live_bargaining,BargainingResults,1715694961,4,1,0
o4zvte65,3,ihvkjx40,31,live_bargaining,BargainingResults,1715694961,4,1,0
o4zvte65,1,5g5klg55,32,live_bargaining,WaitForRoles,1715694961,5,0,1
o4zvte65,2,7gs5ykx6,32,live_bargaining,WaitForRoles,1715694961,5,0,1
o4zvte65,3,ihvkjx40,32,live_bargaining,WaitForRoles,1715694961,5,0,1
o4zvte65,1,5g5klg55,33,live_bargaining,Info,1715694961,5,1,0
o4zvte65,2,7gs5ykx6,33,live_bargaining,Info,1715694961,5,1,0
o4zvte65,3,ihvkjx40,33,live_bargaining,Info,1715694961,5,1,0
o4zvte65,1,5g5klg55,34,live_bargaining,WaitForBargaining,1715694961,5,0,1
v0bpsxm2,1,vgs79s7u,0,,InitializeParticipant,1715848785,1,0,0
v0bpsxm2,2,58qtb8v6,0,,InitializeParticipant,1715848785,1,0,0
v0bpsxm2,3,b3u444ci,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,4,ovi5mgfs,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,5,txnxowyb,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,6,u3tex7e3,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,7,ij2rrhyx,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,8,uocdifm0,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,9,xpnyaewq,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,10,8zecqcvq,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,11,nvbhjz3i,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,12,h8nknrk3,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,13,197er6a2,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,14,pe10l88m,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,15,1tsbadmg,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,16,l078v2ul,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,17,lhcqgubk,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,18,p7ldsgd8,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,19,3bod94tp,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,20,0urjtojp,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,21,b5octfmz,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,22,g4jckmms,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,23,ggrdd5iq,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,24,kfgiympu,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,25,cji72u0e,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,26,0l3xkh9f,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,27,pgzf722x,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,28,j9s0vm81,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,29,m3jyk7ro,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,30,e104xl4i,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,31,vmtvitch,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,32,ffegqwes,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,33,37sp9sjc,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,34,h8mn1ldu,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,35,rq6ucqv6,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,36,gbwqq0rs,0,,InitializeParticipant,1715848786,1,0,0
v0bpsxm2,13,197er6a2,1,introduction,Welcome,1715848790,1,0,0
v0bpsxm2,32,ffegqwes,1,introduction,Welcome,1715848790,1,0,0
v0bpsxm2,28,j9s0vm81,1,introduction,Welcome,1715848793,1,0,0
v0bpsxm2,15,1tsbadmg,1,introduction,Welcome,1715848794,1,0,0
v0bpsxm2,9,xpnyaewq,1,introduction,Welcome,1715848795,1,0,0
v0bpsxm2,13,197er6a2,2,introduction,Instructions,1715848795,1,0,0
v0bpsxm2,4,ovi5mgfs,1,introduction,Welcome,1715848795,1,0,0
v0bpsxm2,5,txnxowyb,1,introduction,Welcome,1715848796,1,0,0
v0bpsxm2,35,rq6ucqv6,1,introduction,Welcome,1715848801,1,0,0
v0bpsxm2,26,0l3xkh9f,1,introduction,Welcome,1715848801,1,0,0
v0bpsxm2,19,3bod94tp,1,introduction,Welcome,1715848801,1,0,0
v0bpsxm2,3,b3u444ci,1,introduction,Welcome,1715848801,1,0,0
v0bpsxm2,22,g4jckmms,1,introduction,Welcome,1715848802,1,0,0
v0bpsxm2,23,ggrdd5iq,1,introduction,Welcome,1715848802,1,0,0
v0bpsxm2,12,h8nknrk3,1,introduction,Welcome,1715848803,1,0,0
v0bpsxm2,21,b5octfmz,1,introduction,Welcome,1715848804,1,0,0
v0bpsxm2,11,nvbhjz3i,1,introduction,Welcome,1715848804,1,0,0
v0bpsxm2,36,gbwqq0rs,1,introduction,Welcome,1715848804,1,0,0
v0bpsxm2,17,lhcqgubk,1,introduction,Welcome,1715848805,1,0,0
v0bpsxm2,33,37sp9sjc,1,introduction,Welcome,1715848806,1,0,0
v0bpsxm2,16,l078v2ul,1,introduction,Welcome,1715848806,1,0,0
v0bpsxm2,8,uocdifm0,1,introduction,Welcome,1715848806,1,0,0
v0bpsxm2,9,xpnyaewq,2,introduction,Instructions,1715848806,1,0,0
v0bpsxm2,24,kfgiympu,1,introduction,Welcome,1715848807,1,0,0
v0bpsxm2,10,8zecqcvq,1,introduction,Welcome,1715848807,1,0,0
v0bpsxm2,30,e104xl4i,1,introduction,Welcome,1715848810,1,0,0
v0bpsxm2,34,h8mn1ldu,1,introduction,Welcome,1715848811,1,0,0
v0bpsxm2,6,u3tex7e3,1,introduction,Welcome,1715848812,1,0,0
v0bpsxm2,25,cji72u0e,1,introduction,Welcome,1715848812,1,0,0
v0bpsxm2,14,pe10l88m,1,introduction,Welcome,1715848812,1,0,0
v0bpsxm2,2,58qtb8v6,1,introduction,Welcome,1715848813,1,0,0
v0bpsxm2,20,0urjtojp,1,introduction,Welcome,1715848814,1,0,0
v0bpsxm2,3,b3u444ci,2,introduction,Instructions,1715848816,1,0,0
v0bpsxm2,18,p7ldsgd8,1,introduction,Welcome,1715848817,1,0,0
v0bpsxm2,4,ovi5mgfs,2,introduction,Instructions,1715848817,1,0,0
v0bpsxm2,20,0urjtojp,2,introduction,Instructions,1715848817,1,0,0
v0bpsxm2,32,ffegqwes,2,introduction,Instructions,1715848817,1,0,0
v0bpsxm2,22,g4jckmms,2,introduction,Instructions,1715848824,1,0,0
v0bpsxm2,7,ij2rrhyx,1,introduction,Welcome,1715848825,1,0,0
v0bpsxm2,29,m3jyk7ro,1,introduction,Welcome,1715848827,1,0,0
v0bpsxm2,27,pgzf722x,1,introduction,Welcome,1715848827,1,0,0
v0bpsxm2,31,vmtvitch,1,introduction,Welcome,1715848828,1,0,0
v0bpsxm2,5,txnxowyb,2,introduction,Instructions,1715848832,1,0,0
v0bpsxm2,26,0l3xkh9f,2,introduction,Instructions,1715848835,1,0,0
v0bpsxm2,11,nvbhjz3i,2,introduction,Instructions,1715848837,1,0,0
v0bpsxm2,12,h8nknrk3,2,introduction,Instructions,1715848838,1,0,0
v0bpsxm2,7,ij2rrhyx,2,introduction,Instructions,1715848838,1,0,0
v0bpsxm2,25,cji72u0e,2,introduction,Instructions,1715848840,1,0,0
v0bpsxm2,15,1tsbadmg,2,introduction,Instructions,1715848840,1,0,0
v0bpsxm2,19,3bod94tp,2,introduction,Instructions,1715848843,1,0,0
v0bpsxm2,31,vmtvitch,2,introduction,Instructions,1715848847,1,0,0
v0bpsxm2,16,l078v2ul,2,introduction,Instructions,1715848851,1,0,0
v0bpsxm2,36,gbwqq0rs,2,introduction,Instructions,1715848853,1,0,0
v0bpsxm2,34,h8mn1ldu,2,introduction,Instructions,1715848853,1,0,0
v0bpsxm2,28,j9s0vm81,2,introduction,Instructions,1715848854,1,0,0
v0bpsxm2,30,e104xl4i,2,introduction,Instructions,1715848856,1,0,0
v0bpsxm2,2,58qtb8v6,2,introduction,Instructions,1715848857,1,0,0
v0bpsxm2,21,b5octfmz,2,introduction,Instructions,1715848858,1,0,0
v0bpsxm2,8,uocdifm0,2,introduction,Instructions,1715848862,1,0,0
v0bpsxm2,18,p7ldsgd8,2,introduction,Instructions,1715848863,1,0,0
v0bpsxm2,14,pe10l88m,2,introduction,Instructions,1715848865,1,0,0
v0bpsxm2,33,37sp9sjc,2,introduction,Instructions,1715848870,1,0,0
v0bpsxm2,24,kfgiympu,2,introduction,Instructions,1715848874,1,0,0
v0bpsxm2,17,lhcqgubk,2,introduction,Instructions,1715848875,1,0,0
v0bpsxm2,10,8zecqcvq,2,introduction,Instructions,1715848878,1,0,0
v0bpsxm2,6,u3tex7e3,2,introduction,Instructions,1715848881,1,0,0
v0bpsxm2,29,m3jyk7ro,2,introduction,Instructions,1715848882,1,0,0
v0bpsxm2,1,vgs79s7u,1,introduction,Welcome,1715848897,1,0,0
v0bpsxm2,23,ggrdd5iq,2,introduction,Instructions,1715848898,1,0,0
v0bpsxm2,1,vgs79s7u,2,introduction,Instructions,1715848906,1,0,0
v0bpsxm2,27,pgzf722x,2,introduction,Instructions,1715848915,1,0,0
v0bpsxm2,35,rq6ucqv6,2,introduction,Instructions,1715848919,1,0,0
v0bpsxm2,11,nvbhjz3i,3,introduction,Proposal,1715848975,1,0,0
v0bpsxm2,32,ffegqwes,3,introduction,Proposal,1715848999,1,0,0
v0bpsxm2,9,xpnyaewq,3,introduction,Proposal,1715849015,1,0,0
v0bpsxm2,25,cji72u0e,3,introduction,Proposal,1715849018,1,0,0
v0bpsxm2,7,ij2rrhyx,3,introduction,Proposal,1715849019,1,0,0
v0bpsxm2,34,h8mn1ldu,3,introduction,Proposal,1715849039,1,0,0
v0bpsxm2,5,txnxowyb,3,introduction,Proposal,1715849041,1,0,0
v0bpsxm2,13,197er6a2,3,introduction,Proposal,1715849056,1,0,0
v0bpsxm2,31,vmtvitch,3,introduction,Proposal,1715849057,1,0,0
v0bpsxm2,4,ovi5mgfs,3,introduction,Proposal,1715849063,1,0,0
v0bpsxm2,1,vgs79s7u,3,introduction,Proposal,1715849068,1,0,0
v0bpsxm2,12,h8nknrk3,3,introduction,Proposal,1715849070,1,0,0
v0bpsxm2,19,3bod94tp,3,introduction,Proposal,1715849072,1,0,0
v0bpsxm2,15,1tsbadmg,3,introduction,Proposal,1715849076,1,0,0
v0bpsxm2,18,p7ldsgd8,3,introduction,Proposal,1715849083,1,0,0
v0bpsxm2,14,pe10l88m,3,introduction,Proposal,1715849095,1,0,0
v0bpsxm2,21,b5octfmz,3,introduction,Proposal,1715849097,1,0,0
v0bpsxm2,17,lhcqgubk,3,introduction,Proposal,1715849100,1,0,0
